Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
CE,2022-05-17,17000.0,10.75,19.0,7.0,16.9,2.15,39.9020979020979,3838400,-147850,159768
CE,2022-05-18,17000.0,18.45,22.05,8.75,9.6,1.01,34.19202206662423,4025100,186700,161147
CE,2022-05-19,17000.0,9.0,9.0,3.15,3.6,2.0,67.15174285117929,8615850,4590750,321724
CE,2022-05-20,17000.0,3.95,7.0,3.7,5.45,3.3,141.27669192926473,7732900,-882950,1062542
CE,2022-05-23,17000.0,5.85,8.05,2.4,2.65,1.01,95.15614175326405,10056100,2323200,1071363
CE,2022-05-24,17000.0,2.5,2.65,1.5,1.6,0.81,60.760557432432435,8809450,-1246650,863286
CE,2022-05-25,17000.0,1.5,1.65,0.9,1.15,0.61,56.15375561737642,7992750,-816700,524813
CE,2022-05-26,17000.0,0.9,0.95,0.05,0.05,0.69,46.372353991328744,5104800,-2887950,363652
CE,2022-05-02,17500.0,126.05,162.95,116.2,154.25,0,6.770914628343009,1977500,199350,71142
CE,2022-05-04,17500.0,169.15,169.15,71.1,76.75,1.47,9.048350694444444,2067550,90050,104237
CE,2022-05-05,17500.0,81.25,104.0,45.65,48.4,0.63,11.456818181818182,2244000,176450,65533
CE,2022-05-06,17500.0,30.0,33.45,25.1,26.8,1.23,8.785069104363913,2197650,-46350,80726
CE,2022-05-09,17500.0,22.95,24.6,16.0,18.45,0.63,22.484014209591475,2367250,169600,50634
CE,2022-05-10,17500.0,18.35,20.0,13.45,14.7,0.62,23.170731707317074,2392500,25250,31350
CE,2022-05-11,17500.0,13.5,15.15,11.0,11.75,1.0,18.508813160987074,2188900,-203600,31502
CE,2022-05-12,17500.0,11.7,11.7,7.1,7.9,1.28,11.670911722141824,1947450,-241450,40323
CE,2022-05-13,17500.0,9.0,9.75,4.05,4.6,0.51,28.585062240663902,1831100,-116350,20667
CE,2022-05-16,17500.0,5.5,5.5,3.5,3.8,0.77,17.99205448354143,1738600,-92500,15851
CE,2022-05-17,17500.0,3.65,4.8,2.85,4.25,1.74,31.334467120181404,1677800,-60800,27637
CE,2022-05-18,17500.0,4.45,5.25,3.35,3.65,1.2,42.454081632653065,1835350,157550,33284
CE,2022-05-19,17500.0,3.65,12.35,1.7,2.05,2.39,58.39149560117302,2958800,1123450,79646
CE,2022-05-20,17500.0,2.0,2.4,1.3,1.5,4.09,149.63770114942528,3679200,720400,325462
CE,2022-05-23,17500.0,1.65,1.75,1.15,1.25,0.86,69.89713574097135,3628700,-50500,280637
CE,2022-05-24,17500.0,1.1,1.4,0.85,1.0,0.62,70.22602739726027,3536950,-91750,174301
