Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
CE,2022-03-24,15500.0,1675.0,1828.0,1675.0,1751.8,2.6,0.006392946987006393,205250,-7250,554
CE,2022-03-25,15500.0,1755.0,1759.9,1606.05,1712.7,1.08,0.004324457450815634,192250,-13000,597
CE,2022-03-28,15500.0,1685.0,1780.95,1534.85,1759.0,1.21,0.006264390286285243,170650,-21600,721
CE,2022-03-29,15500.0,1831.15,1889.95,1792.1,1862.6,0.61,0.006223833206889769,161800,-8850,443
CE,2022-03-30,15500.0,1950.0,2039.95,1945.9,2027.2,1.56,0.016346267248496284,148250,-13550,693
CE,2022-03-31,15500.0,2031.0,2056.8,1939.15,1970.35,2.03,0.05474126200381012,123700,-24550,1408
CE,2022-03-02,16000.0,854.05,960.0,812.55,903.4,0,0.12906089492929762,546825,14625,6106
CE,2022-03-03,16000.0,971.35,992.9,765.2,803.15,0.91,0.10416354088522131,507875,-38950,5554
CE,2022-03-04,16000.0,665.45,763.2,575.1,618.95,1.97,0.11590588285238211,566200,58325,10921
CE,2022-03-07,16000.0,420.0,529.5,333.55,396.25,8.57,1.0014339679176432,1332575,766375,93581
CE,2022-03-08,16000.0,350.15,458.75,307.5,447.55,1.11,1.643915973047959,1585175,252600,103690
CE,2022-03-09,16000.0,446.7,668.0,412.75,635.0,0.49,0.5145199586013759,1331175,-254000,50708
CE,2022-03-10,16000.0,799.95,890.2,700.0,795.5,0.25,0.14031916427311944,1203125,-128050,12653
CE,2022-03-11,16000.0,728.4,865.45,688.0,815.6,0.44,0.0898100453356299,1167200,-35925,5527
CE,2022-03-14,16000.0,797.65,1024.5,797.65,1008.6,0.7,0.05350370981038747,1123050,-44150,3894
CE,2022-03-15,16000.0,1013.8,1035.05,760.0,834.6,0.93,0.04881557366029416,1095500,-27550,3631
CE,2022-03-16,16000.0,957.7,1098.0,957.7,1081.35,0.75,0.029679199574149114,1053350,-42150,2732
CE,2022-03-17,16000.0,1286.35,1417.4,1235.9,1357.3,1.51,0.043633709552873476,969575,-83775,4125
CE,2022-03-21,16000.0,1388.55,1389.2,1175.0,1194.85,0.75,0.04374202693125443,900575,-69000,3086
CE,2022-03-22,16000.0,1157.1,1400.0,1100.0,1379.3,0.47,0.012786239403426079,859575,-41000,1454
CE,2022-03-23,16000.0,1458.9,1471.55,1245.0,1287.9,0.49,0.0076442721791559,846775,-12800,710
CE,2022-03-24,16000.0,1186.3,1345.0,1182.75,1251.4,1.85,0.007533032318028216,821175,-25600,1313
CE,2022-03-25,16000.0,1288.3,1289.0,1110.0,1181.7,1.01,0.0035567258736325723,804475,-16700,1321
CE,2022-03-28,16000.0,1209.6,1284.1,1030.0,1269.1,1.86,0.005190161332980693,751475,-53000,2453
CE,2022-03-29,16000.0,1330.0,1389.4,1283.25,1371.35,0.46,0.005040587415452161,720275,-31200,1132
CE,2022-03-30,16000.0,1481.15,1540.85,1430.5,1511.8,2.18,0.01629992927443502,677225,-43050,2466
CE,2022-03-31,16000.0,1526.05,1555.05,1440.0,1470.65,2.22,0.09234637060034422,538025,-139200,5473
CE,2022-03-02,16500.0,550.0,631.0,507.0,573.05,0,0.7192961890583423,1229700,391550,61361
CE,2022-03-03,16500.0,599.95,636.3,460.0,486.05,0.75,0.6264441940345113,1370100,140400,46142
CE,2022-03-04,16500.0,393.55,450.95,319.25,347.7,1.66,1.2685974348365743,1558000,187900,76655
CE,2022-03-07,16500.0,300.0,347.0,161.65,191.85,0.92,2.150563852483999,1672050,114050,70560
CE,2022-03-08,16500.0,170.75,223.65,141.1,214.0,0.88,1.9346273291925467,1807200,135150,62295
CE,2022-03-09,16500.0,295.0,361.9,185.0,338.95,1.17,2.564210378779915,1723200,-84000,73180
CE,2022-03-10,16500.0,425.0,517.5,385.75,452.05,0.79,0.5770385468858253,1525050,-198150,57469
CE,2022-03-11,16500.0,409.05,504.2,370.2,462.85,0.75,0.6852164847489219,1578650,53600,43379
CE,2022-03-14,16500.0,452.0,630.0,443.85,616.85,0.59,0.37113056652147947,1455100,-123550,25477
CE,2022-03-15,16500.0,616.7,639.95,424.25,481.7,0.77,0.272395134170138,1518350,63250,19683
CE,2022-03-16,16500.0,600.2,683.5,570.25,669.1,0.8,0.24974065148347352,1392750,-125600,15648
CE,2022-03-17,16500.0,826.7,960.0,791.05,904.35,0.89,0.14034981601895258,1347300,-45450,13922
CE,2022-03-21,16500.0,929.05,958.8,739.0,765.55,0.42,0.06354115795756687,1330100,-17200,5855
CE,2022-03-22,16500.0,732.7,928.5,670.1,913.55,1.1,0.06199321410086837,1291200,-38900,6468
CE,2022-03-23,16500.0,970.0,992.35,786.65,827.35,0.71,0.04898690321681022,1293700,2500,4567
CE,2022-03-24,16500.0,714.05,872.45,714.0,768.0,1.59,0.04553441437823184,1309950,16250,7256
CE,2022-03-25,16500.0,803.0,811.0,633.9,720.8,0.79,0.013178088593039183,1312450,2500,5753
CE,2022-03-28,16500.0,721.55,789.65,552.0,775.95,2.01,0.01763597384663508,1305950,-6500,11558
CE,2022-03-29,16500.0,815.0,891.85,775.75,869.85,0.57,0.01349619133426161,1209750,-96200,6591
CE,2022-03-30,16500.0,984.9,1042.05,928.45,1021.05,0.57,0.007843104534399105,1181200,-28550,3760
CE,2022-03-31,16500.0,1018.9,1056.0,938.4,968.95,1.74,0.03763264978161929,1072800,-108400,6557
CE,2022-03-02,17000.0,275.55,362.4,275.55,314.9,0,5.32446200228714,2119425,72950,51216
CE,2022-03-03,17000.0,345.0,353.7,230.2,247.45,0.99,4.451573319309317,2076875,-42550,50788
CE,2022-03-04,17000.0,189.9,221.5,150.05,162.9,1.43,7.136372587632926,2014075,-62800,72477
CE,2022-03-07,17000.0,99.85,119.0,71.85,82.8,1.28,6.066828277533905,1965875,-48200,92598
