Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
CE,2022-08-17,17500.0,423.8,522.0,415.8,508.6,0.55,0.09979606946627352,1016950,-184400,15366
CE,2022-08-18,17500.0,456.5,531.0,406.1,503.9,1.19,0.07165862772535746,1003300,-13650,18333
CE,2022-08-19,17500.0,496.9,508.35,271.35,308.2,4.16,0.04631366185001992,946750,-56550,76256
CE,2022-08-22,17500.0,299.0,299.0,96.65,104.75,15.32,0.4148873640062749,4367850,3421100,1168183
CE,2022-08-23,17500.0,47.65,171.0,47.05,131.7,3.46,0.9292825301532764,3503700,-864150,4045638
CE,2022-08-24,17500.0,90.25,154.5,81.5,135.65,0.61,0.48174241579370125,2897000,-606700,2475167
CE,2022-08-25,17500.0,169.95,239.0,9.6,29.15,0.74,0.2736565304809215,3169100,272100,1843557
CE,2022-08-01,18000.0,35.05,59.85,32.6,56.75,0,14.672513214800576,2150950,358750,61067
CE,2022-08-02,18000.0,56.05,70.7,41.5,58.25,0.89,9.134258485203143,2077950,-73000,54632
CE,2022-08-03,18000.0,52.7,70.0,46.15,65.55,0.95,14.885146804835925,2160950,83000,51711
CE,2022-08-04,18000.0,75.7,84.0,47.1,60.65,1.53,13.81643692200314,2192600,31650,79182
CE,2022-08-05,18000.0,54.6,71.5,45.25,50.65,0.84,14.165599658557404,2242750,50150,66380
CE,2022-08-08,18000.0,49.5,77.35,43.2,70.95,0.87,10.29951690821256,2327400,84650,57564
CE,2022-08-10,18000.0,70.45,75.15,53.2,66.0,0.93,7.755938586326767,2344750,17350,53547
CE,2022-08-11,18000.0,87.8,105.35,71.0,75.05,1.31,5.420474754503982,2333200,-11550,70103
CE,2022-08-12,18000.0,72.35,76.8,51.5,65.0,1.42,6.686005225430428,2581250,248050,99802
CE,2022-08-16,18000.0,65.15,94.2,65.1,87.3,1.69,3.95614179332378,2566200,-15050,168409
CE,2022-08-17,18000.0,97.65,142.95,91.0,135.65,1.87,2.271013780239166,3396200,830000,314113
CE,2022-08-18,18000.0,105.5,132.0,87.0,119.6,2.43,2.8868920095385895,6476850,3080650,762688
CE,2022-08-19,18000.0,109.0,120.0,37.15,44.1,3.89,2.8870447107379236,11529600,5052750,2963127
CE,2022-08-22,18000.0,29.0,32.0,7.2,7.75,0.61,23.481037046615373,12733150,1203550,1815906
CE,2022-08-23,18000.0,4.8,9.3,3.7,5.5,1.04,50.756133569549576,12358100,-375050,1890869
CE,2022-08-24,18000.0,5.0,5.5,1.7,2.3,0.83,43.87074602777082,11496350,-861750,1576583
CE,2022-08-25,18000.0,1.6,2.0,0.05,0.2,1.16,31.336485976174945,8697250,-2799100,1825601
CE,2022-08-01,18500.0,10.0,13.0,8.0,12.0,0,12.750329380764164,338650,338650,19355
CE,2022-08-02,18500.0,11.85,16.6,9.0,13.8,0.86,14.410389610389611,504800,166150,16644
CE,2022-08-03,18500.0,13.5,16.1,11.4,14.7,1.2,36.054249547920435,630200,125400,19938
CE,2022-08-04,18500.0,16.45,19.35,10.9,13.6,1.45,22.86608557844691,854400,224200,28857
CE,2022-08-05,18500.0,14.05,14.95,9.0,9.8,0.79,33.52415812591508,911450,57050,22897
CE,2022-08-08,18500.0,9.95,13.6,7.6,11.85,0.93,26.376543209876544,964850,53400,21365
CE,2022-08-10,18500.0,15.0,15.0,9.15,10.1,0.78,42.738461538461536,1007150,42300,16668
CE,2022-08-11,18500.0,13.3,14.65,7.75,8.7,1.72,20.778260869565216,1121950,114800,28674
CE,2022-08-12,18500.0,8.05,8.95,4.7,5.2,1.03,21.817777777777778,1161800,39850,29454
CE,2022-08-16,18500.0,4.8,7.7,4.8,6.95,2.26,58.55017605633803,1891250,729450,66513
CE,2022-08-17,18500.0,9.45,10.4,6.5,9.4,1.39,47.249872253449155,2189450,298200,92468
CE,2022-08-18,18500.0,7.4,9.4,5.15,6.35,2.58,92.01040863531226,3986900,1797450,238675
CE,2022-08-19,18500.0,6.05,6.2,3.4,3.75,4.46,144.39212491513916,7779550,3792650,1063448
CE,2022-08-22,18500.0,2.5,3.65,2.5,3.0,0.66,336.89461134954695,7431750,-347800,706468
CE,2022-08-23,18500.0,2.75,3.05,1.3,1.6,0.94,310.8430639887903,6278400,-1153350,665515
CE,2022-08-24,18500.0,1.3,2.05,0.85,1.3,0.85,432.61384615384617,5129150,-1149250,562398
CE,2022-08-25,18500.0,0.85,0.85,0.05,0.05,0.43,117.69611650485437,2660750,-2468400,242454
